Link,Text,Headline,Datum,Zeitschrift,Rubrik,Land,Land(Herkunft),Stadt
https://www.airliners.de/thorsten-dirks-lufthansa/56196,"Der Lufthansa-Vorstand verliert einen profilierten Manager. Thorsten Dirks, zuständig für Digitalisierung und Finanzen, hört auf. Es wird berichtet, dass Dirks in der Konzern-Krise nicht auf Boni verzichten will.
            
Thorsten Dirks wird nach drei Jahren den Vorstand der Lufthansa verlassen. Dirks nehme ""den erfolgreichen Abschluss der staatlichen Stabilisierungsmaßnahme zum Anlass, sich aus dem Vorstand der Gesellschaft zurückzuziehen"", teilte die Lufthansa mit. Das ""Handelsblatt"" berichtete zudem, Dirks solle nicht dazu bereit gewesen sein, auf Boni-Zahlungen zu verzichten. Demnach sei der Vertrag mit Dirks aufgelöst worden, jedoch würden Insider vermuten, dass er bereits einen neuen Job im Blick habe.
Der frühere Telekommuniktionsmanager war vor drei Jahren zunächst als Chef der Lufthansa-Billigmarke Eurowings in den Vorstand eingetreten. Er habe die Tochter ""durch eine schwierige Phase geführt"", wie die Lufthansa erklärte. ""Es waren ausnahmslos schwierige und herausfordernde Themen, mit denen er konfrontiert war. Im Namen von Aufsichtsrat und Vorstand möchte ich unseren großen Dank für seine Arbeit zum Ausdruck bringen"", erklärte Aufsichtsratschef Karl-Ludwig Kley.
 Lesen Sie auch: Stühlerücken wegen Corona-Krise in Aufsichtsräten der Lufthansa Group

Ende 2019 gab Dirks die Führung bei Eurowings ab und war fortan für das Ressort ""IT, Digital & Innovation"" zuständig. Zudem übernahm Dirks nach dem gesundheitsbedingten Rückzug von Finanzchef Ulrik Svensson große Teile des Finanzressorts im Lufthansa-Vorstand. Bis auf Weiteres übernimmt nun der Vorstandsvorsitzende Carsten Spohr das Ressort Digital und Finanzwesen.",Thorsten Dirks verlässt Lufthansa,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/brussels-gewerkschaften-jobabbau/56194,"Brussels Airlines hat sich mit den wichtigsten Gewerkschaften auf die Vorgehensweise beim angekündigten Jobabbau geeinigt. Demnach sollen 75 Prozent der rund 4000 Arbeitsplätze in jedem Fall erhalten bleiben, die restlichen sozialverträglich reduziert werden. Von Entlassungen wolle man absehen, so die Lufthansa-Tochter.",Brussels einigt sich mit Gewerkschaften auf sozialverträglichen Jobabbau,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/italien-handgepaeck/56193,"Italiens zivile Luftfahrtbehörde ENAC hat strengere Vorschriften für Handgepäck in Flugzeugen erlassen, die de facto Rollkoffer aus der Kabine verbannen. Mit an Bord genommenes
Gepäck sollte klein genug sein, um es unter dem Sitz vor einem zu verstauen, sagte eine Sprecherin der Behörde am Freitag.
            
Auf Flugreisen von oder nach Italien ist angesichts der Corona-Pandemie künftig die Benutzung von Handgepäckfächern verboten. Italienische Nachrichtenagenturen veröffentlichten am Freitag eine entsprechende Bestimmung der italienischen Zivilluftfahrtbehörde Enac.
Die neue Regelung, die den Fluggesellschaften am Donnerstag angekündigt wurde, ist demnach das Ergebnis einer Regierungsanordnung, der zufolge Passagiere nur noch mit einer kleinen Tasche einsteigen dürfen, die unter den Sitz vor ihnen verstaut werden soll.
Durch das Verbot sollten ein enger Kontakt zwischen den Passagieren und zu viele Bewegungsabläufe in den Flugzeugkabinen vermieden werden. Die Fluggesellschaften dürften von den Reisenden zudem keine zusätzlichen Gebühren verlangen, wenn sie ihre Gepäckstücke im Frachtraum des Flugzeugs verstauen lassen wollen, erklärte Enac weiter.
Der italienische Verbraucherverband Codacons begrüßte die Entscheidung. Dank der neuen Regel werde ""das Chaos vermieden"", das manchmal in den Kabinen zu beobachten sei, ""wenn die Passagiere ihr Gepäck in Gepäckfächern"" verstauen. ""In dieser Hinsicht gehören die Italiener zu den widerspenstigsten Reisenden in Europa, was zu Verspätungen und Warteschlangen führt, die in der heutigen Situation die Ansteckungsgefahr erhöhen würden"", erklärte der Verband.
Italien zählt zu den am schwersten von der Corona-Pandemie betroffenen Ländern in Europa. In dem EU-Land starben bereits mehr als 34.000 Infizierte.",Italien erlaubt künftig nur noch kleines Handgepäck,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/millionenverluste-hamburger-flughafen-halb-passagiere/56192,"Der Hamburger Flughafen ist von der Corona-Krise schwer getroffen und wird Jahre brauchen, um die Folgen aufzufangen. Investitionen für steigende Verkehrsleistungen schiebt Flughafenchef Michael Eggenschwiler jetzt erstmal nach hinten.
            
Der Hamburger Flughafen wird wegen der Corona-Einschränkungen im Reiseverkehr in diesem Jahr weniger als die Hälfte der Passagiere abfertigen und mit einem hohen Millionenverlust abschließen. ""Corona hat unseren Flughafen getroffen wie ein Blitzschlag"", sagte Michael Eggenschwiler, der Vorsitzende der Geschäftsführung, am Freitag in der Hansestadt.
Nach vorläufigen und unsicheren Schätzungen erwarte er in diesem Jahr rund acht Millionen Passagiere, verglichen mit 17,3 Millionen im Vorjahr. Der wirtschaftliche Verlust werde sich auf mehr als 100 Millionen Euro belaufen.
Rund 50.000 Passagiere starten und landen in normalen Zeiten täglich am Hamburger Airport. Gegenwärtig sind es rund 5000, im April waren es an manchen Tagen kaum mehr als 100. Trotz der Monate Januar und Februar, als noch keine Einschränkungen galten, beträgt der Rückgang bis zum 24. Juni bereits 66 Prozent.
""Im besten Fall erreichen wir 2025 wieder das Niveau wie vor der Corona-Krise"", sagte Eggenschwiler. Die Planung sei jedoch sehr unsicher, die Geschäftsführung denke in Szenarien, die jeweils angepasst würden.
Um sich auf die neue Situation einzustellen, werde der Airport Kosten senken, Investitionen verschieben, Personal abbauen und den gesamten Betrieb an eine geringere Auslastung anpassen. ""Wir waren und sind ein gesundes Unternehmen und werden nun jeden Stein umdrehen, um unsere Zukunft zu sichern"", sagte der Flughafen-Chef. Auch 2023 werde das Verkehrsaufkommen noch um 20 Prozent niedriger liegen als 2019.
Pier-Süd-Erweiterung wird verschoben


Die geplante Rückseite von Pier Süd im Computermodell. Foto: © Hamburg Airport


Das Shuttle-Gate auf dem Flughafen-Vorfeld, das mit Bussen bedient werden sollte, ist mit einem Investitionsaufwand von mehr als 20 Millionen Euro fast fertig, wird aber nicht in Betrieb genommen. Auch die Erweiterung Pier Süd ist auf unbestimmte Zeit gestrichen und wird auf Jahre hinaus wohl nicht gebraucht. Die geplante neue Gepäckförderanlage wird um eineinhalb Jahre verschoben. Das Terminal 2 ist bereits seit Monaten geschlossen.
Rund 80 Prozent der 2000 Flughafen-Beschäftigten sind gegenwärtig in Kurzarbeit und werden nach und nach bei steigenden Flugbewegungen wieder zurückkehren. Bis 2023 will Eggenschwiler rund 200 Arbeitsplätze über Fluktuation und ohne Kündigungen abbauen. Auch intern will sich der Flughafen neu organisieren und als Hauptziele Wirtschaftlichkeit und Kundenzufriedenheit in den Fokus stellen.
Geschäfte verhandeln über Stundungen
Die Einzelhandelsgeschäfte im Flughafen sind überwiegend noch geschlossen oder waren es über eine längere Zeit. Der Flughafen verhandele nun mit den Mietern über Stundungen und Mieterlässe. Ein großer Filialist habe den Flughafen verlassen, aber ihm seien keine weiteren Insolvenzen oder Geschäftsaufgaben bekannt.
Am Flughafen arbeiten mehrere tausend Beschäftigte in Handels- und Dienstleistungsunternehmen, die nicht unmittelbar zur Hamburg Airport Gruppe gehören.",Millionenverluste für Hamburger Flughafen - Halb so viele Passagiere,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/sales-manager-fluggeraetelektroniker-fachlageristen-stellenmarkt/56189,"Jetzt mit einem neuen Job richtig abheben: Jede Woche präsentieren wir hier eine Auswahl der interessantesten neuen Jobanzeigen aus unserem Stellenmarkt. Ist Ihr Traumjob dabei?
            




CAMO Specialist (w/m/d)
Baden Aircraft Operations GmbH
Baden-Airpark, Flughafen Karlsruhe / Baden-Baden
Zur Stellenanzeige




Sales Manager (m/f/d)
CargoLogic Germany GmbH
Schkeuditz
Zur Stellenanzeige




Kreditorenbuchhalter (m/w/d)
Argo Aviation GmbH - Düsseldorf
Ratingen
Zur Stellenanzeige




Ingenieur (m/w/d) für funktionale Sicherheit und Produktzuverlässigkeit im Bereich Luftfahrt
Rheinmetall Technical Publications GmbH
Bremen
Zur Stellenanzeige




Lagerhelfer (m/w/d) für den Flughafen Frankfurt am Main
TEMPTON Personaldienstleistungen GmbH
Frankfurt am Main
Zur Stellenanzeige




Mechaniker (m/w/d) Luftfahrt
Whoohoo Germany GmbH
Hamburg
Zur Stellenanzeige




Teamleiter Zollabwicklung (m/w/d)
s.Oliver Bernd Freier GmbH & Co. KG
Rottendorf
Zur Stellenanzeige




Mitarbeiter (m/w/d) Leitstelle Technik
Flughafen Berlin Brandenburg GmbH
Schönefeld
Zur Stellenanzeige




Mobilitätsberater (m/w/d)
Landeshauptstadt Stuttgart
Stuttgart
Zur Stellenanzeige




Fachlagerist / Fachkraft für Lagerlogistik oder Logistik-Mitarbeiter (m/w/d)
SFA Sanibroy GmbH
Dietzenbach
Zur Stellenanzeige




Fluggerätmechaniker (m/w/d) Avionik mit Radar- und Funkkenntnissen
Top Aces
Wittmund
Zur Stellenanzeige




Mitarbeiter im Bereich Logistik für 40 Std./Woche (m/w/d)
amedes Medizinische Dienstleistungen GmbH
Essen
Zur Stellenanzeige




Teamleiter Logistik (m/w/d) - Amazon Air - Flughafen Halle/ Leipzig / Schkeuditz
Amazon Europe Core
Halle/ Leipzig / Schkeuditz
Zur Stellenanzeige




Verkäufer am Flughafen (m/w/divers)
AviationPower GmbH
Schönefeld
Zur Stellenanzeige




Luftfracht Export Sachbearbeiter (m/w/d) am Flughafen Frankfurt
Argo Aviation GmbH - Frankfurt
Frankfurt am Main
Zur Stellenanzeige




Principal Program Manager (m/f/d), EuMEA Fighter, Trainer and German Military Helicopters
Rockwell Collins Deutschland GmbH, a part of Collins Aerospace
Heidelberg
Zur Stellenanzeige




Meister (m/w/d) des Produktionsbereichs im Geschäftsbereich Aerospace
Aljo Aluminium-Bau Jonuscheit GmbH
Großraum Oldenburg/Bremen
Zur Stellenanzeige




Konstrukteur Gusstechnik Triebwerksbauteile (m|w|d)
MTU Aero Engines AG
München
Zur Stellenanzeige




Freigabeberechtigter KAT B (m/w/d) NH90
Elbe Flugzeugwerke GmbH
Dresden
Zur Stellenanzeige




Mitarbeiter PRM-Service (m/w/d) an den Berliner Flughäfen
Unternehmensgruppe Gegenbauer
Berlin
Zur Stellenanzeige




Fluggerätelektroniker / Avioniker / Certifying Staff CAT B2 (m/w/d)*
ACC COLUMBIA Jet Service GmbH
Flughafen Hannover
Zur Stellenanzeige




Teamleiter Transport (m/w/d) - Amazon Air- Flughafen Leipzig-Halle
Amazon
Schkeuditz
Zur Stellenanzeige




Volljurist/Rechtsanwalt (m/w/d) - Zivilrecht / Luftfahrtrecht
Oracle Solicitors
Frankfurt am Main
Zur Stellenanzeige




Niederlassungsleiter (m/w/d) Spedition
Moeller Int. Spedition + Logistik GmbH
Köln
Zur Stellenanzeige




Senior Consultant / Berater (m/w/d) als Teamleiter in den Bereichen Automotive, Rail, Mobility & Aviation
umlaut
Aachen,Köln,Düsseldorf,Frankfurt,Stuttgart,München,Berlin,Hamburg,Deutschlandweit–freie Wohnort
Zur Stellenanzeige




Mitarbeiter für Systemgastronomie in Frankfurt am Main Flughafen (m/w/d)
TEMPTON Personaldienstleistungen GmbH
Frankfurt am Main
Zur Stellenanzeige


Alle 207 in dieser Woche neu hinzugekommene Stellenanzeigen sowie tausende weitere aktuelle Luftfahrt-Jobangebote finden Sie im airliners.de-Stellenmarkt.
Jobangebote per E-Mail
So komfortabel kann die Luftfahrt-Jobsuche sein: Der Stellenmarkt-Newsletter von airliners.de bietet wöchentliche eine individuelle Übersicht zu allen neuen Ausschreibungen.
Zur Newsletter-Anmeldung

Stellenanzeige schalten
Nutzen Sie airliners.de als effektives Recruitment-Tool: Ab 150€ für 30 Tage im führenden deutschen Luftfahrtstellenmarkt. Alle Infos in unseren Mediadaten:
Jetzt Stellenanzeige schalten!","Sales Manager, Fluggerätelektroniker sowie Fachlageristen gesucht",26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/mehrheit-deutschen-jahr/56187,"Rund 60 Prozent der Deutschen planen in diesem Jahr trotz der Corona-Pandemie eine Urlaubsreise. Das ist das Ergebnis einer Umfrage der Forschungsgemeinschaft Urlaub und Reisen (FUR), schreibt ""Reise vor 9"". Lediglich 19 Prozent haben keine Reisepläne.",Mehrheit der Deutschen will in diesem Jahr verreisen,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/flughafen-paderborn-notfall-millionen-unterstuetzung/56186,"Der Paderborner Kreistag hat dem Flughafen einstimmig eine weitere Finanzspritze von 2,7 Millionen Euro zugesagt, sollte der Airport aufgrund der Corona-Krise weitere Stützen benötigen. Das berichtet die ""Neue Westfälische"".",Flughafen Paderborn bekommt Millionenunterstützung,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/hannover-terminal-sanierung/56184,"Der Flughafen Hannover hat das Terminal C nach umfangreichen Sanierungsarbeiten wiedereröffnet. Genutzt wird das Terminal ab sofort vorrangig für Non-Schengen Flüge, teilte der Airport mit. Passagiere können jetzt erstmalig direkt zwischen den Terminals B und C wechseln.",Hannover öffnet Terminal C nach Sanierung,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/muenchner-flughafen-terminal-netz/56183,"Der Flughafen München wird das Terminal 1 wieder in Betrieb nehmen. Laut Mitteilung werden am 8. Juli zunächst die Terminal-Bereiche C, D und E wieder öffnen. Dann kehren auch die meisten Airlines wieder ins Terminal 1 zurück. Lediglich Eurowings, Qatar Airways, Tuifly, Sunexpress und Pegasus Airlines bleiben zunächst noch im Terminal 2.",Münchner Flughafen nimmt Terminal 1 wieder ans Netz,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/flughafen-paris-orly/56182,"Nach fast dreimonatiger Schließung in der Corona-Krise hat der Pariser Flughafen Orly den Betrieb wieder aufgenommen. Zunächst ist nur ein Terminal geöffnet, die drei weiteren sollen folgen. Aktivisten der Umweltbewegung Extinction Rebellion protestierten auf dem Gelände für den Klimaschutz.
            
Der Pariser Flughafen Orly hat den Linienbetrieb wieder aufgenommen. Für Freitag waren 70 Starts und Landungen von Passagiermaschinen vorgesehen statt der zuvor üblichen 600, wie der Betreiber mitteilte. Aktivisten der Umweltbewegung Extinction Rebellion protestierten auf dem Gelände für den Klimaschutz und gegen die Milliardenhilfen für die Luftfahrt in der Pandemie.
Rund 20 Umwelt-Aktivisten blockierten eine Startbahn des Flughafens, wie Bilder und Videoaufnahmen im Kurzbotschaftendienst Twitter zeigen. Sie rollten Banner mit Inschriften aus wie ""Wir sollten die Lebenden retten und nicht die Flugzeuge"" oder ""15 Milliarden, um die Katastrophe fortzusetzen"". Bereits vor der Corona-Pandemie hatte Extinction Rebellion mit Klima-Aktionen in vielen Großstädten Aufsehen erregt, unter anderem in Berlin.
Am Pariser Flughafen Orly ist vorerst nur ein Terminal geöffnet, die drei weiteren sollen folgen. Als erster Linienflieger startete am Freitag eine Boeing der Luftfahrtgesellschaft Transvia nach Porto. Die Pariser Feuerwehr begrüßte die Maschine mit Wasserfontänen.
Bei Fluggästen wird vor dem Boarding die Körpertemperatur gemessen, um Ansteckungen an Bord zu verhindern. Im Flughafengebäude und an Bord der Flugzeuge gilt eine Maskenpflicht.
Seit dem 31. März gab es von dem Flughafen südlich von Paris wegen der Corona-Pandemie keine Linienflüge mehr. Der verbleibende Verkehr wurde auf den Flughafen Charles de Gaulle im Norden der Hauptstadt umgeleitet. Im Monat April war der internationale Linienverkehr weltweit um fast 95 Prozent eingebrochen.",Flughafen Paris Orly wieder geöffnet,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/corendon-maschine-koeln-bonn/56181,"Corendon Airlines hat eine zweite Maschine am Flughafen Köln/Bonn stationiert und ihr Streckennetz damit deutlich ausgebaut. Laut Mitteilung startet die Airline nun zu insgesamt sechs verschiedenen Zielen in Griechenland, auf den Kanaren und in Ägypten sowie neun Destinationen in der Türkei.",Corendon stationiert zweite Maschine in Köln/Bonn,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/air-france-klm-unterstuetzung-milliarden-euro/56180,"Der Airline-Konzern Air France-KLM bekommt wegen der Corona-Krise weitere staatliche Unterstützung: Neben den sieben Milliarden Euro aus Frankreich erhält die stark angeschlagene KLM nun weitere 3,4 Milliarden Euro vom niederländischen Staat.
            
Die niederländische KLM Royal Dutch Airlines hat sich einen staatlichen Kredit in Höhe von 3,4 Milliarden Euro gesichert.
Wie Air France-KLM am Freitag mitteilte, setzen sich die 3,4 Milliarden Euro zusammen aus einem Kredit über 2,4 Milliarden Euro, für den der niederländische Staat zu 90 Prozent die Ausfallgarantie übernimmt und einem direkten Darlehen an KLM in Höhe von einer Milliarde Euro.
Der niederländische Staat verlange im Gegenzug das ""Engagement der Airline für Nachhaltigkeit"", eine höhere Rentabilität, eine Umstrukturierung und einen ""Beitrag"" der Beschäftigten, teilte KLM mit, ohne Einzelheiten zu nennen. KLM hat sich zudem verpflichtet, die Dividendenzahlungen an die Aktionäre auszusetzen, bis die Darlehen zurückgezahlt sind.
Air France bekommt sieben Milliarden Euro
Die Hilfen für Air France setzen sich ebenfalls zu vier Milliarden aus Kreditbürgschaften und zu drei Milliarden aus Direktkrediten zusammen. Der französische Staat hat die Finanzhilfen an eine gesteigerte Rentabilität geknüpft und verlangt eine deutlich bessere CO2-Bilanz.
Frankreich und die Niederlande halten jeweils 14 Prozent an Air France-KLM. Bei der Airline sind wegen der Corona-Krise 95 Prozent der Flüge im zweiten Quartal weggefallen.
 Lesen Sie auch: Lufthansa-Aktionäre stimmen für staatliches Rettungspaket

Konkurrentin Lufthansa erhält insgesamt neun Milliarden Euro staatliche Unterstützung; die Aktionäre hatten dem Rettungspaket am Donnerstag zugestimmt. Für ihre Tochterunternehmen bekommt die Lufthansa darüber hinaus auch Geld von den Regierungen der Schweiz, Österreichs und Belgiens.
Wie bereits bei der Lufthansa-Rettung am Vortag kritisierte Konkurrent Ryanair die Staatshilfe scharf. Jeder niederländische Bürger müsse für die ""gescheiterte und ineffiziente Air France/KLM"" zahlen sagte Michael O'Leary vor. Er forderte die EU-Kommission auf, das Unterstützungspaket zu blockieren.",Air France-KLM erhält Unterstützung von rund zehn Milliarden Euro,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/altmaier-erfolg-ryanair-klage/56179,"Bundeswirtschaftsminister Peter Altmaier (CDU) glaubt nicht an einen Erfolg der Ryanair-Klage gegen das staatliche Rettungspaket für die Lufthansa Group. Man habe alle wesentlichen Fragen bedacht. In Hessen und Bayern reagiert man erleichtert auf die Aktionärsabstimmung.
            
Die Bundesregierung hat sich erleichtert über die Entscheidung der Lufthansa-Aktionäre für eine Kapitalbeteiligung des Bundes gezeigt. Mit dem milliardenschweren Rettungspaket des Bundes habe der Konzern eine Perspektive ""die gegenwärtig schwerste Herausforderung ihrer Geschichte zu bestehen zu und zu überstehen"", sagte Bundeswirtschaftsminister Peter Altmaier (CDU).
Der Bund bietet der Lufthansa und ihren mehr als einhunderttausend Beschäftigten aber ""in einer beispiellosen Notlage"" Unterstützung an, das Hilfspaket wahre zugleich ""die berechtigten Interessen der Steuerzahlerinnen und Steuerzahler."" Altmaier begrüßte die Entscheidung der EU-Kommission, das Stabilisierungspaket für den Luftfahrt-Konzern zu genehmigen.
Die Aktionäre des MDax-Konzerns hatten am Abend einer 20-prozentigen Kapitalbeteiligung der Bundesrepublik mit großer Mehrheit zugestimmt. Das damit verbundene Hilfspaket über neun Milliarden Euro kann nun umgesetzt werden.
Alle wesentlichen rechtlichen Fragen bedacht
Bereits am Donnerstagmorgen hatten auch die Wettbewerbshüter der Europäischen Union die deutschen Rettungsmaßnahmen unter Auflagen genehmigt. Konkurrent Ryanair kündigte aber eine Klage gegen die Beihilfe an. Dem sehe man ""mit großer Gelassenheit entgegen"", sagte Altmaier. Er sei fest davon überzeugt, dass man faktisch und rechtlich ""alle wesentlichen Fragen"" bedacht habe.
 Lesen Sie auch: Ryanair will gegen EU-Genehmigung für Lufthansa-Staatshilfen klagen

Finanzminister Olaf Scholz (SPD) sagte, das sei eine gute Nachricht für das Unternehmen selbst, die Beschäftigten und den Wirtschaftsstandort Deutschland. ""Mit den Finanzhilfen stabilisiert die Bundesregierung ein großes deutsches Unternehmen, das kerngesund war und durch die Auswirkungen der Corona-Pandemie in schwere Turbulenzen geraten ist."" Der Bund mische sich nicht ins operative Geschäft ein.
Erleichterung in Hessen und Bayern
Hessens Landesregierung hat den Staatseinstieg bei der Lufthansa ebenfalls begrüßt. Die Beschäftigten bei Hessens größtem Arbeitgeber könnten nun aufatmen, erklärten Ministerpräsident Volker Bouffier (CDU) und Wirtschaftsminister Tarek Al-Wazir (Grüne) am Donnerstag nach dem entsprechenden Beschluss der außerordentlichen Hauptversammlung der Lufthansa. Wichtig sei nun, dass die Lufthansa den Weg der wirtschaftlichen Stabilisierung entschlossen und gleichzeitig verantwortungsvoll angehe.
CSU-Landesgruppenchef Alexander Dobrindt sieht in der umfassenden Finanzierung durch den Bund die Chance für die Lufthansa, wieder dynamisch durchstarten zu können. ""Die Zustimmung auf der Hauptversammlung macht den Weg frei für einen erfolgreichen ""take off"" der Lufthansa aus der Krise.""
 Lesen Sie auch: Lufthansa-Aktionäre stimmen für staatliches Rettungspaket

Sie könne nach dem Lockdown im Luftverkehr wieder abheben. ""Das ist ein wichtiges Signal an die Beschäftigten und die Luftfahrtbranche insgesamt."" Aber: ""Ziel bleibt, dass der Bund sich möglichst schnell wieder aus dem Unternehmen zurückzieht, wenn die Krise überwunden ist.""
In Hessen und Bayern betreibt die Lufthansa an den Flughäfen Frankfurt sowie München ihre größten Stationen.",Altmaier glaubt nicht an Erfolg der Ryanair-Klage,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/flughaefen-ferienstart-passagieren-koeln/56178,"Zum Start in die Sommerferien erwarten die zwei großen
Flughäfen in Nordrhein-Westfalen deutlich weniger Reisende als
normalerweise. Dabei gibt es regionale Unterschiede.
            
Am Flughafen Köln/Bonn werden nach Angaben eines Sprechers von Freitag bis Sonntag voraussichtlich etwa 15.000 Passagiere starten oder landen - am ersten Ferienwochenende im vergangenen Jahr seien es rund 130.000 gewesen. Statt wie damals 940 Flüge seien dieses Mal nur 140 Starts und Landungen geplant. Ziele seien unter anderem Mallorca, Griechenland, Portugal, Kroatien und die Türkei.
""Normalerweise stehen wir in diesen Tagen in den Startlöchern für die größte Reisewelle des Jahres"", sagte der Chef des Flughafens Köln/Bonn, Johan Vanneste. ""In diesem Jahr ist alles anders. Dennoch sind wir sehr froh darüber, dass die aktuellen Entwicklungen das Reisen wieder zulassen und der Passagierbetrieb endlich wieder spürbar anläuft.""
Düsseldorf erwartet Ende Juli wieder 300 Flüge pro Tag
Der Düsseldorfer Flughafen geht für das Wochenende von mehr als 100 Starts und Landungen jeweils am Freitag, Samstag und Sonntag aus - normalerweise seien es bis zu 700 pro Tag, teilte ein Sprecher am Donnerstag mit.
Zum Ende der ersten Ferienwoche werde die Zahl der täglichen Flüge voraussichtlich auf 200 steigen, bis Ende Juli sollen es dann etwa 300 sein.
Der Dortmunder Flughafen teilte am Donnerstag mit, in den Sommerferien insgesamt rund 140.000 Passagiere zu erwarten - rund ein Drittel der Menge des Vorjahres.
Der Flughafen Weeze hat seinen Betrieb nach 90 Tagen coronabedingtem Stillstand am 21. Juni wieder aufgenommen. Ab Anfang Juli werde das Flugprogramm dann deutlich ausgeweitet.",NRW-Flughäfen: Ferienstart mit deutlich weniger Passagieren als normal,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/us-investmentfirma-fluglinie-virgin-australia/56177,"Die zweitgrößte australische
Fluggesellschaft Virgin Australia wird von der US-Investmentfirma
Bain Capital übernommen. Beim Versuch, Staatshilfen zu bekommen, war die insolvente Fluggesellschaft zuvor gescheitert.
            
Virgin Australia hat einen neuen Investoren gefunden. Das Unternehmen stimmte dem Verkauf an die US-amerikanische Bain Capital am Freitag zu, nachdem die Finanzgesellschaft Cyrus Capital Partners ihr Kaufangebot zurückgezogen hatte.
Über die Kaufsumme wurde zunächst nichts bekannt. Virgin Airline hatte im April mit rund 1. 000 Beschäftigten Insolvenz angemeldet. Damit will sich das Unternehmen finanziell neu aufstellen und gestärkt aus der Covid-19-Krise kommen.
Zuvor hatte es die Airline nicht geschafft, eine Staatshilfe in Höhe von 1,4 Milliarden Australischen Dollar (857 Mio Euro) zu bekommen. Das Unternehmen, das über 130 Flugzeuge verfügt, hat Schulden in Milliardenhöhe.
Virgin Australia mit Sitz in Brisbane ist neben Qantas eine wichtige Linie für den Kontinent. Auch Qantas hat wie viele in der Branche mit den Folgen der Pandemie und dem stark beschränkten Flugverkehr zu kämpfen, war aber vor der Krise finanziell besser aufgestellt. Qantas streicht Tausende Stellen
Am Donnerstag hatte Qantas die Streichung von 6000 Stellen angekündigt. Die Fluglinie begeht im November den 100. Jahrestag ihrer Inbetriebnahme. In Australien sind viele Menschen wegen der großen Entfernungen und des dünnen Zugnetzes auf das Fliegen angewiesen.",US-Investmentfirma übernimmt Virgin Australia,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
https://www.airliners.de/kein-landeverbot-fluege-nordrhein-westfalen-oesterreich/56176,"Flugzeuge aus Nordrhein-Westfalen dürfen trotz des massiven Corona-Ausbruchs beim Fleischkonzern Tönnies weiterhin in Österreich landen. Die Alpenrepublik hatte eine Reisewarnung für Nordrhein-Westfalen ausgesprochen.
            
""Landeverbote aus Nordrhein-Westfalen wird es aktuell nicht geben"", teilte das Gesundheitsministerium in Wien am Donnerstag mit. Die Situation würde laufend neu bewertet. Vorerst sei hinsichtlich der Einreise für deutsche Staatsbürger aber keine Beschränkung geplant. An Flughäfen in der Alpenrepublik würde Gästen aber Fieber gemessen.
Österreichs Außenministerium hatte am Mittwoch eine Reisewarnung für Nordrhein-Westfalen ausgesprochen. Für Reisende aus Deutschland gebe es aber weiterhin keine Test- oder Quarantäneerfordernis. Für die anderen Regionen Deutschlands gilt aus Sicht des Ministeriums ein niedrigeres Sicherheitsrisiko mit dem Hinweis, dass von ""nicht unbedingt notwendigen Reisen in das Land"" abgeraten wird.",Kein Landeverbot für Flüge aus Nordrhein-Westfalen in Österreich,26.06.2020,Airliner.de,Allgemein,Global,Deutschland,Berlin
